=======================================
SLURM_ARRAY_TASK_ID = 2
YAML_PATH = /om2/user/bjmedina/auditory-memory/memory/model_yamls/three-regime/resnet50/run_000002.yaml
=======================================
Running config:
  YAML: /om2/user/bjmedina/auditory-memory/memory/model_yamls/three-regime/resnet50/run_000002.yaml
  Encoder: resnet50
  Metric: cosine
  Noise: three-regime
/om2/user/bjmedina/auditory-memory/memory/figures/figures_v12_three-regime/env-sounds/resnet50/cosine/three-regime/ /om2/user/bjmedina/auditory-memory/memory/fits/fits_v12_three-regime_best
Directory already exists: /om2/user/bjmedina/auditory-memory/memory/figures/figures_v12_three-regime/env-sounds/resnet50/cosine/three-regime/
Directory already exists: /om2/user/bjmedina/auditory-memory/memory/fits/fits_v12_three-regime_best
Directory already exists: /om2/user/bjmedina/auditory-memory/memory/fits/fits_v12_three-regime_all
Directory already exists: /om2/user/bjmedina/auditory-memory/memory/fits/fits_v12_three-regime_intermediate
Encoder name: resnet50-layer1
LOADING FROM /om2/user/bjmedina/models/cochdnn/model_directories/resnet50_word_speaker_audioset/
=> loading checkpoint '/om2/user/bjmedina/models/cochdnn/model_checkpoints/audio_rep_training_cochleagram_1/standard_training_word_and_audioset_and_speaker_decay_lr/542752d7-9849-49ff-b84a-6758a81585b4/5_checkpoint.pt'
=> loaded checkpoint '/om2/user/bjmedina/models/cochdnn/model_checkpoints/audio_rep_training_cochleagram_1/standard_training_word_and_audioset_and_speaker_decay_lr/542752d7-9849-49ff-b84a-6758a81585b4/5_checkpoint.pt' (epoch 6)
median distance: 1
there are 20 candidates
Stage A best sigma0: 2.0040871876541555 mse_isi0: 0.0024247053686523063
✔ Saved 1 best models to /om2/user/bjmedina/auditory-memory/memory/fits/fits_v12_three-regime_all
(1.9038828282714477, 2.1042915470368633)
trying out {'sigma0': 1.9038828282714477, 'sigma1': 0.010000000000000004, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.010000000000000004, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.03714582892083022, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.03714582892083022, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.03714582892083022, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.13798126062155863, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.13798126062155863, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.13798126062155863, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.5125428301328903, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.5125428301328903, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.5125428301328903, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 0.5125428301328903, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 1.9038828282714477, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 1.9038828282714477, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 1.9038828282714477, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 1.9521205814003164, 'sigma1': 1.9038828282714477, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.010000000000000004, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.010000000000000004, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.03714582892083022, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.03714582892083022, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.03714582892083022, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.13798126062155863, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.13798126062155863, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.13798126062155863, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.5125428301328903, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.5125428301328903, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.5125428301328903, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 0.5125428301328903, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 1.9038828282714477, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 1.9038828282714477, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 1.9038828282714477, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.001580511016293, 'sigma1': 1.9038828282714477, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.010000000000000004, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.010000000000000004, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.03714582892083022, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.03714582892083022, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.03714582892083022, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.13798126062155863, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.13798126062155863, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.13798126062155863, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.5125428301328903, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.5125428301328903, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.5125428301328903, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 0.5125428301328903, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 1.9038828282714477, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 1.9038828282714477, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 1.9038828282714477, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.052293582810537, 'sigma1': 1.9038828282714477, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.010000000000000004, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.010000000000000004, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.03714582892083022, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.03714582892083022, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.03714582892083022, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.13798126062155863, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.13798126062155863, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.13798126062155863, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.5125428301328903, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.5125428301328903, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.5125428301328903, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 0.5125428301328903, 'sigma2': 0.16208027416087137, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 1.9038828282714477, 'sigma2': 0.00010000000000000009, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 1.9038828282714477, 'sigma2': 0.00117465424964778, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 1.9038828282714477, 'sigma2': 0.013798126062155861, 't_step': 5.0}
trying out {'sigma0': 2.1042915470368633, 'sigma1': 1.9038828282714477, 'sigma2': 0.16208027416087137, 't_step': 5.0}
Stage B best params: {'sigma0': 1.9038828282714477, 'sigma1': 0.03714582892083022, 'sigma2': 0.013798126062155861, 't_step': 5.0, 'noise_mode': 'three-regime', 'metric': 'cosine', 'layer': 'resnet50-layer1', 'encoder': 'resnet50-layer1', 'stimulus_set': 'Industrial and Nature'}
Stage B mse_per_isi: [1.33733441 0.78954851 0.13484218 0.05091854 0.03772962 0.02747036
 0.35335645 0.53748603]
Stage B obj (ISI>=1 mean): 0.27590738447721186
✔ Saved 1 best models to /om2/user/bjmedina/auditory-memory/memory/fits/fits_v12_three-regime_intermediate
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000000000000002, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000000000000002, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000000000000002, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000000000000002, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000000000000002, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.1000024999062555, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.1000024999062555, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.1000024999062555, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.1000024999062555, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.1000024999062555, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000499987500627, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000499987500627, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000499987500627, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000499987500627, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000499987500627, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000749990625393, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000749990625393, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000749990625393, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000749990625393, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10000749990625393, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10001000000000003, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10001000000000003, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10001000000000003, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10001000000000003, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0000000000000004, 'sigma1': 0.10001000000000003, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000000000000002, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000000000000002, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000000000000002, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000000000000002, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000000000000002, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.1000024999062555, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.1000024999062555, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.1000024999062555, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.1000024999062555, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.1000024999062555, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000499987500627, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000499987500627, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000499987500627, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000499987500627, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000499987500627, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000749990625393, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000749990625393, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000749990625393, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000749990625393, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10000749990625393, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10001000000000003, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10001000000000003, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10001000000000003, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10001000000000003, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.000074997187664, 'sigma1': 0.10001000000000003, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000000000000002, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000000000000002, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000000000000002, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000000000000002, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000000000000002, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.1000024999062555, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.1000024999062555, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.1000024999062555, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.1000024999062555, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.1000024999062555, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000499987500627, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000499987500627, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000499987500627, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000499987500627, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000499987500627, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000749990625393, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000749990625393, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000749990625393, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000749990625393, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10000749990625393, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10001000000000003, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10001000000000003, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10001000000000003, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10001000000000003, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0001499962501876, 'sigma1': 0.10001000000000003, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000000000000002, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000000000000002, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000000000000002, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000000000000002, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000000000000002, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.1000024999062555, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.1000024999062555, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.1000024999062555, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.1000024999062555, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.1000024999062555, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000499987500627, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000499987500627, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000499987500627, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000499987500627, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000499987500627, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000749990625393, 'sigma2': 0.01241831345594028, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000749990625393, 'sigma2': 0.013057203170157846, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000749990625393, 'sigma2': 0.01372896208745852, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000749990625393, 'sigma2': 0.014435281242284206, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10000749990625393, 'sigma2': 0.015177938668371445, 't_step': 5.0}
refined search candidate: {'sigma0': 3.0002249971876176, 'sigma1': 0.10001000000000003, 'sigma2': 0.01241831345594028, 't_step': 5.0}
